PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
Tv7zJ,1k6/2N2p2/1pPq4/2pNp1np/1P2P1n1/P7/3r2PP/1R3RK1 b - - 0 29,g5e4 c7a6 b8c8 d5b6 c8d8 c6c7 d6c7 a6c7,2120,77,100,732,advancedPawn advantage exposedKing middlegame queensideAttack veryLong,https://lichess.org/C47Pbc9X/black#58,
l8BGl,r5rk/1pq1b1Rb/2pp1nRQ/3Pp3/1nP1P2P/2N2N2/2B2P2/7K b - - 3 36,e7f8 h6h7 f6h7 g7g8,2121,76,100,696,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ZT7oo5DH/black#72,
7gH12,2kr2r1/pp1b3p/1bp2p2/7q/4PB2/2Q1N3/PP3PP1/2R1R1K1 w - - 10 22,e3c4 g8g2 g1g2 d8g8,2122,77,100,466,attraction crushing kingsideAttack master middlegame sacrifice short,https://lichess.org/oXZqxruk#43,
phuqc,r6k/1pp3qp/p2p4/3Pp1P1/2P2r2/1K6/PP4Q1/6RR b - - 2 30,a8f8 g5g6 f4f3 b3b4 h7h6 h1h6,2123,77,100,592,crushing defensiveMove endgame long,https://lichess.org/c9cwAXeq/black#60,
pNjrr,6k1/3b4/3p3p/pp1P1Pp1/6PK/8/PP2rN2/3R1R2 w - - 0 35,h4h5 g8h7 f5f6 d7e8 f6f7 e8f7,2124,76,100,498,endgame long mate mateIn3,https://lichess.org/Ip4gDm4h#69,
AmKC0,6k1/1p3pb1/2p2npp/p3N3/2P1B1P1/PP5P/1BQ2PK1/4q3 b - - 2 28,f6e4 e5f3 e1f2 c2f2 e4f2 b2g7,2124,76,100,493,advantage endgame long,https://lichess.org/2VPT0uyZ/black#56,
3XkR1,4r1k1/p3bpPp/1n2p3/2p1P1PN/2P3Q1/3qP3/P2r2B1/2R2RK1 w - - 1 28,g4f4 d2g2 g1g2 d3e2 f1f2 e2h5,2125,77,100,520,advantage attraction exposedKing fork long middlegame sacrifice,https://lichess.org/2nqy6zSY#55,
lQOWI,6rk/1bqp1p1p/pp2pPpQ/4P3/2r5/P1NR4/1P4PP/5RK1 b - - 4 22,c7e5 d3h3 e5h5 h3h5,2126,76,100,569,advantage middlegame quietMove short,https://lichess.org/MuAfZvFI/black#44,
RGlMW,8/6pp/8/1pp1k3/2P5/P3K3/6PP/8 b - - 0 33,b5c4 a3a4 c4c3 e3d3 c3c2 d3c2 e5d4 a4a5,2127,75,100,473,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/qJkVJzGt/black#66,
TO81v,3rr1k1/1p3p2/p1bqpQp1/6Rp/7P/6R1/P4PPK/8 b - - 7 35,d6f8 g5g6 f7g6 f6g6 g8h8 g6h5 f8h6 h5h6,2128,76,100,633,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/jsVehYja/black#70,
dawEo,8/8/p7/1pr1p3/6kP/3K2P1/PP4R1/8 w - - 0 44,g2c2 e5e4 d3d2 e4e3 d2d1 c5c2,2128,78,100,470,crushing endgame exposedKing long rookEndgame,https://lichess.org/LKiDjh4g#87,
MQjM3,8/8/6k1/8/p5PR/7P/8/r5K1 w - - 1 46,g1f2 a4a3 h4h5 a3a2 h5a5 a1h1,2129,77,100,542,advancedPawn crushing endgame long rookEndgame,https://lichess.org/JPTjikJe#91,
N1oNL,8/p7/1p5k/8/1P1p1r2/P2Qn2P/4B1p1/6K1 w - - 0 47,g1h2 f4f1 e2f1 g2f1q d3f1 e3f1,2136,75,100,618,advancedPawn crushing endgame long master promotion quietMove,https://lichess.org/GibxTGqz#93,
UbKOg,8/8/4k3/p1p3PP/p7/6K1/1P6/8 w - - 1 45,g5g6 c5c4 g3f4 c4c3,2136,76,100,557,crushing endgame pawnEndgame quietMove short,https://lichess.org/FeBVRSME#89,
RkQqg,4r1k1/P7/1N3npp/1R6/1N3K2/1P6/2P3b1/8 w - - 0 39,b4d5 f6h5 f4g4 e8e4 d5f4 e4f4,2138,75,100,652,endgame hookMate long master mate mateIn3,https://lichess.org/68cZEBAd#77,
eX97u,6k1/4Q3/5r1p/2B3pP/6b1/7K/8/3q2R1 w - - 0 57,g1g4 d1h1 h3g3 f6f3,2144,74,100,473,endgame mate mateIn2 short,https://lichess.org/lhkt2AqR#113,
Vy87F,8/8/4R3/8/5pPk/5P1P/2r5/6K1 w - - 4 43,e6h6 h4g3 g1f1 g3f3 f1e1 f3g2,2151,77,100,521,crushing endgame long rookEndgame,https://lichess.org/EaAl7RX3#85,
JV61V,3r2k1/3P1ppp/2R5/8/2p2PK1/2r4P/3R4/8 b - - 0 34,c3d3 d2d3 c4d3 c6c8 g8f8 c8d8,2151,76,100,476,crushing endgame long master pin rookEndgame,https://lichess.org/7CmX0A7a/black#68,
LrDuo,8/4k3/3r2p1/5p2/2Q5/6P1/3p2K1/8 w - - 0 64,c4c7 d6d7 c7e5 e7f7 e5h8 d2d1q,2151,76,100,674,advancedPawn crushing defensiveMove endgame long promotion queenRookEndgame,https://lichess.org/zI3ZD8Ig#127,
vVrWy,4n3/6kp/p5p1/1pPqppN1/1P1r3P/P3QP2/6P1/4R1K1 b - - 3 32,h7h6 g5e6 d5e6 e3d4,2154,75,100,494,crushing deflection endgame short,https://lichess.org/XJJOGyLj/black#64,
uqI7A,4R2R/5rk1/2Br1pN1/2pP1q1p/6p1/8/5P2/6K1 b - - 1 45,g7g6 e8g8 f7g7 c6e8 g6g5 h8h5 g5f4 h5f5 f4f5 g8g7,2156,77,100,845,advantage clearance endgame skewer veryLong,https://lichess.org/pRwJWGnT/black#90,
12kUF,8/6pp/8/p5PP/2k1K3/Pp6/1P6/8 w - - 0 41,h5h6 g7h6 g5h6 a5a4,2156,77,100,742,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/PaVwn3pw#81,
yzWUI,8/8/6K1/5Rp1/4k2p/7P/6r1/8 w - - 0 56,f5g5 e4f3 g6f5 g2g5 f5g5 f3g3 g5f5 g3h3 f5f4 h3g2,2158,76,100,693,crushing endgame rookEndgame veryLong,https://lichess.org/H7hmUVkt#111,
Ko8SJ,8/1p4p1/1p2pp1p/3k3P/3P1PP1/1P2K3/1P6/8 b - - 1 34,e6e5 d4e5 f6e5 f4f5,2158,77,100,543,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/2lCymlOl/black#68,
WafSW,3rrnk1/pb2b1pp/1qp1pN2/1p1nN1BQ/1P1P4/2PB4/P4PPP/R4RK1 b - - 0 18,e7f6 d3h7 f8h7 h5f7 g8h8 e5g6,2159,76,100,674,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/n2d4meVx/black#36,Scandinavian_Defense Scandinavian_Defense_Main_Line
IkcYr,rnb2k1r/pp6/2p5/3pP3/3P1Qpb/3B2n1/PPP5/RN4K1 b - - 1 17,f8g7 e5e6 c8e6 f4e5 h4f6 e5e6,2159,76,100,465,advantage clearance exposedKing fork long middlegame,https://lichess.org/MK4gOuH5/black#34,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit
lK08j,8/pp3Q2/2p5/3p2k1/P7/3qP1NK/8/8 b - - 11 44,d3e3 f7g7 g5f4 g7f6,2160,76,100,462,endgame mate mateIn2 short,https://lichess.org/iYahrY5X/black#88,
KW0VU,6k1/8/p2p2p1/1pp5/2P3P1/PP1P4/6K1/8 b - - 0 37,g8f7 c4b5 a6b5 a3a4 b5a4 b3a4,2164,77,100,589,crushing endgame long pawnEndgame,https://lichess.org/PDrDSmtr/black#74,
aBjw2,r5k1/1q5p/4brp1/2n5/p2QpN2/6PP/PPP2P2/2KRR3 b - - 1 25,b7e7 f4d5 e6d5 d4d5 g8g7 d5a8,2164,75,100,616,advantage fork long middlegame,https://lichess.org/vqD6Au57/black#50,
VxMN6,5r1k/pp1nq3/2pp4/6NQ/8/5P1P/PPP2b2/2K3R1 b - - 1 28,h8g8 g5f7 f2g1 h5g6,2168,77,100,464,discoveredAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/la36Fx9I/black#56,
Nwhj9,8/1B3p2/5p2/p4P2/2K2k2/1P5p/8/8 b - - 3 50,f4f5 b7c8 f5f4 c8h3,2169,76,100,618,bishopEndgame crushing endgame short skewer,https://lichess.org/j6zMEUwi/black#100,
MCsT3,2r2rk1/R2Q1pp1/7p/4p3/8/7P/q1P3P1/5R1K b - - 0 24,a2c2 f1f7 c2d1 d7d1,2172,75,100,530,crushing endgame short,https://lichess.org/ZJehvHal/black#48,
5ntDK,r4rk1/pp3q2/2p4R/3n2p1/3P1BQ1/5P2/PPP3PP/R5K1 b - - 0 21,f7f4 h6g6 g8f7 g4e6,2177,78,100,512,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FAcz3AAh/black#42,
XVpFh,5r2/1b1pkBQ1/p1p1p3/3nP1N1/3q4/8/PPP2b1P/R2K3R w - - 2 23,d1c1 f2e3 c1b1 d5c3 b2c3 d4b6,2178,75,100,545,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/HDwwFng8#45,
uODMZ,8/7k/p2P2p1/1p4Q1/1P6/P3P1PP/2r1r1BK/4n1R1 w - - 1 49,d6d7 e2g2 g1g2 e1f3 h2h1 c2c1 g2g1 c1g1,2179,78,100,626,arabianMate endgame fork master mate mateIn4 sacrifice veryLong,https://lichess.org/eoNGHY3a#97,
x5kXe,8/8/1k1p3p/4p1pP/ppPpP1P1/1P1P4/P3K3/8 w - - 0 38,b3a4 b6a5 e2d1 a5a4 d1c1 a4a3 c1b1 b4b3 b1a1 a3b4,2186,75,100,542,crushing endgame pawnEndgame veryLong,https://lichess.org/S9w3zgHX#75,
eTdYG,2r4r/pp2npk1/4p1p1/qP1nQ3/3P4/P2B1NPp/1B3P2/2R4K b - - 4 24,d5f6 e5f6 g7f6 d4d5 c8c3 b2c3 a5c3 c1c3,2191,77,100,476,advantage discoveredAttack fork middlegame sacrifice veryLong,https://lichess.org/8t7XeywW/black#48,
MorVa,8/8/8/7B/4p1K1/5Pb1/5k2/8 w - - 0 95,g4g5 g3f4 g5f4 e4e3 f4e4 e3e2,2192,75,100,530,advancedPawn bishopEndgame crushing endgame long sacrifice,https://lichess.org/RW6U6ECy#189,
MU3tU,8/5Kp1/5p2/4r1k1/4P3/8/8/7R w - - 6 51,f7g7 e5e7 g7g8 e7e4 h1g1 e4g4,2198,76,100,513,crushing endgame long rookEndgame,https://lichess.org/h7B6gDzg#101,
akTFj,8/8/8/p3P3/1kpp1P2/5K2/P1P5/8 w - - 3 63,f3e4 d4d3 c2d3 c4c3 e4e3 b4a3,2201,74,100,527,crushing endgame long master pawnEndgame,https://lichess.org/CnMtazUL#125,
MNtlQ,R7/5k1p/2P3pP/5nP1/5PK1/5B2/p1r5/8 w - - 0 51,a8a2 f5e3 g4h3 c2a2,2203,77,100,622,advantage endgame intermezzo master short,https://lichess.org/42rce49c#101,
mmQ93,r4bk1/1pN3r1/1B1p1n2/P2Pp2p/1P2Pp1n/5PqP/4BRp1/2RQN1K1 w - - 2 28,e2f1 g3h2 g1h2 g2g1q,2205,77,100,613,advancedPawn attraction kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/IIAfNd21#55,
0SVg6,5r2/1P6/2k5/6P1/8/2p4R/6K1/8 b - - 1 54,c6b7 h3c3 f8g8 c3c5,2205,77,100,441,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/YXOZoIIo/black#108,
1jDHb,4rr1k/1b2q1pp/p1pb3n/1p6/5PP1/2NPBB1P/PPP1Q2K/R4R2 w - - 2 22,a1e1 e7e3 e2e3 e8e3 e1e3 d6f4 h2g2 f4e3,2206,78,100,461,advantage attraction capturingDefender fork middlegame pin veryLong,https://lichess.org/FiWz0CHX#43,
WDgr8,5r2/p1p3kp/2p1r1p1/2R5/4Nn2/3P4/PPPKP3/R7 w - - 6 25,a1f1 f4d3 c2d3 f8f1,2208,76,100,419,advantage discoveredAttack endgame short,https://lichess.org/dh1Mwijt#49,
JPTvW,8/5b2/1p3k2/pP6/P4K2/8/8/3B4 b - - 1 57,f6e6 d1b3 e6f6 b3f7 f6f7 f4f5,2211,77,100,460,bishopEndgame crushing defensiveMove endgame long zugzwang,https://lichess.org/Y02ctn2V/black#114,
rYta4,3q1r2/1b3pk1/pbp2n2/6pR/1P2P1P1/P1Q5/1B2rPK1/R7 b - - 1 30,e2b2 h5g5 g7h6 a1h1 h6g5 c3e5 g5g6 e5f5 g6g7 f5g5,2211,80,100,475,fork mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/H5H00Vl9/black#60,
p553N,5r1k/4bp1p/pq2pN1Q/1p2n1P1/8/3rP3/PP4PP/4RRK1 b - - 6 25,e7f6 h6f8,2211,79,100,625,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/0BEixUPI/black#50,
S0aJw,r6r/5kp1/4p1p1/1Q1b4/2pP1Pnp/P1P3P1/P4nP1/R3RBK1 w - - 1 30,b5d7 f7f6 f1c4 d5c4 d4d5 c4d5,2213,75,100,403,crushing defensiveMove long middlegame,https://lichess.org/vBq9Zb2A#59,
hfpQQ,8/1p6/2p2k2/7p/4PK1P/1P6/8/8 b - - 0 36,b7b5 b3b4 c6c5 b4c5 b5b4 f4e3,2213,75,100,417,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/Bwv1faph/black#72,
AVf4S,r1b1r2k/pp3p1n/1q3n2/2pPp3/2P1P3/2PQ1R2/P2BB1PP/5RK1 b - - 8 19,c8g4 f3f6 g4e2 d3h3,2218,76,100,402,advantage clearance middlegame pin short,https://lichess.org/iFSZyEPp/black#38,
VtoNX,7R/8/7P/8/6k1/8/5p1r/5K2 b - - 0 57,g4h5 h8g8 h5h6 g8h8 h6g5 h8h2,2220,75,100,649,crushing endgame long quietMove rookEndgame skewer,https://lichess.org/R7SZ2RP9/black#114,
HThoI,5rk1/2QR2p1/7p/p3p1q1/P7/1P1P1P2/2P2K1P/8 w - - 0 28,c7a5 f8f3 f2f3 e5e4 f3e4 g5a5,2224,76,100,443,advantage attraction discoveredAttack endgame long sacrifice,https://lichess.org/z1G02eej#55,
3Ouo2,8/8/5k1p/5pp1/5B2/4RP2/1r4KP/8 w - - 2 42,g2g3 g5f4 g3f4 b2b4 f4g3 f5f4 g3f2 f4e3,2226,76,100,594,attraction crushing endgame fork veryLong,https://lichess.org/j9PTE1qI#83,
2YCLu,8/8/R4PkP/8/8/8/p5K1/r7 w - - 1 52,g2f2 a1h1 h6h7 g6h7 f6f7 h7g7 f7f8r g7f8 a6a2 h1h2,2227,77,100,530,crushing endgame rookEndgame veryLong,https://lichess.org/bEbvv1CT#103,
DK0me,8/8/5p2/8/6pp/3p3k/5PN1/5K2 b - - 1 53,f6f5 f1g1 g4g3 f2f3 d3d2 g2f4,2228,78,100,474,endgame knightEndgame long mate mateIn3 quietMove,https://lichess.org/EcoziRYj/black#106,
IkuVA,2r3k1/1R3p2/1Qp1r3/2Pp1bq1/3Pp2p/P3P3/4BPP1/5RK1 w - - 7 32,b7b8 e6g6 b8c8 f5c8 b6d8 g5d8,2232,74,100,421,crushing long middlegame quietMove,https://lichess.org/rz0VQakG#63,
bYBrS,2BQ4/5pkp/6p1/8/3P4/6PK/P7/5q2 w - - 2 41,h3g4 f7f5 c8f5 f1f5 g4h4 f5h5,2233,81,100,555,endgame long mate mateIn3,https://lichess.org/QMTutFnC#81,
LfhgH,8/5p2/1pp1k1p1/p7/P1PK1P1P/1P6/8/8 b - - 1 49,e6f5 c4c5 b6c5 d4c5 f7f6 b3b4,2234,74,100,556,crushing endgame long pawnEndgame,https://lichess.org/B9xib1uE/black#98,
OEr0o,4r3/8/k3Bp2/2pPn3/p1P3P1/Pp2Q2P/1P5q/1K3R2 w - - 8 43,f1f6 h2c2 b1a1 c2d1 e3c1 d1c1,2238,76,100,521,endgame long mate mateIn3,https://lichess.org/5PADZoJz#85,
HblNh,8/8/1pp1k1pp/p2p4/P1P3PP/1P2KP2/8/8 w - - 0 39,e3d4 c6c5 d4d3 d5d4,2238,76,100,615,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/YuzIzbex#77,
C59P3,8/8/6k1/p1p2p1p/PpP2P2/1P3KP1/8/8 w - - 3 41,f3e3 h5h4 e3f2 g6h5 f2g2 h5g4 g3h4 g4h4,2242,75,100,403,crushing endgame pawnEndgame veryLong,https://lichess.org/mkS85mj3#81,
GjN6R,8/5R1p/1p6/3Bk3/1r2P1p1/5nP1/5P1P/5K2 w - - 1 29,f7h7 b4b1 f1e2 e5d4 h2h3 b1e1,2245,77,100,489,endgame hookMate long mate mateIn3,https://lichess.org/Xe9uFg4c#57,
ulkre,4k3/4b3/1K5p/2p5/PpB5/7P/2P5/8 b - - 0 41,e8d8 b6b7 e7d6 a4a5,2246,75,100,455,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/fjKKTXmz/black#82,
3GOv4,8/3k4/pB1p4/P1pP1p1P/2P5/4K3/8/5b2 b - - 0 46,f1c4 h5h6 f5f4 e3d2 c4d5 h6h7,2247,75,100,474,advancedPawn bishopEndgame crushing defensiveMove endgame long,https://lichess.org/Z15Nl7GM/black#92,
yH6pn,6k1/R5P1/3P3n/4K3/p4P2/8/8/r7 b - - 0 60,a4a3 e5f6 h6g4 f6g6,2248,75,100,497,crushing defensiveMove endgame short,https://lichess.org/33CvpwhK/black#120,
StfjX,r2qr1k1/3bbppp/p3p3/1p1pN3/3P1B2/2P1R1Q1/PP3PPP/R5K1 b - - 1 17,f7f6 g3g7 g8g7 e3g3 g7h8 e5f7,2249,82,100,613,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/aqCiyIJs/black#34,Indian_Defense Indian_Defense_Accelerated_London_System
MQ4wb,8/5p2/4p1p1/4P1P1/3P1P2/1p1K4/k7/1nB5 b - - 1 46,b3b2 c1b2 a2b2 d4d5 e6d5 f4f5,2250,77,100,397,crushing endgame long sacrifice,https://lichess.org/lWp0urXD/black#92,
iAjIU,8/8/8/8/5P2/3B1nk1/7p/7K w - - 2 60,f4f5 f3g5 f5f6 g5h3 f6f7 h3f2,2255,78,100,458,endgame long mate mateIn3 quietMove,https://lichess.org/uxvYPXap#119,
uP8I0,4r1k1/p1p5/2p2p1p/3p4/6q1/1P1N4/P1PQ1P2/R4K2 w - - 0 26,d2f4 g4h3 f1g1 e8e4 f4c7 e4g4,2257,76,100,474,advantage endgame long,https://lichess.org/Ja621nuz#51,
rHHE5,8/8/3k4/1P2p2p/pK3p2/P5P1/5P2/8 b - - 1 32,f4g3 f2g3 e5e4 b4c4 d6e5 b5b6 e5d6 c4d4,2259,85,100,709,crushing endgame pawnEndgame veryLong,https://lichess.org/BQP4lO6H/black#64,
4IXqM,8/4k3/8/p5p1/P7/6K1/6P1/8 b - - 1 46,e7e6 g3g4 e6f6 g4h5 f6f5 g2g3,2260,76,100,455,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/m7fQT0lf/black#92,
q8XOT,rn3r2/p3qpp1/bp1Np2k/3nP1N1/3p3P/8/PP1Q1PP1/R3K2R b KQ - 1 15,f7f6 g5e6 h6h7 e6f8,2261,75,100,401,advantage discoveredAttack middlegame short,https://lichess.org/mmFpLk3d/black#30,French_Defense French_Defense_Tarrasch_Variation
5Nieu,6rk/3n3q/3PNr2/3P1p2/8/P2Q3p/6RK/6R1 w - - 0 41,d3h3 h7h3 h2h3 f6h6,2261,77,100,397,attraction mate mateIn2 middlegame short,https://lichess.org/bR8xBYv7#81,
wKyjc,1r3k1r/4pp2/p1Qp2p1/q2P3p/2pR3P/5P1R/PPP3P1/1K6 w - - 1 20,h3h1 a5c3 b2b3 c3d4,2262,75,100,408,crushing endgame master pin short,https://lichess.org/KHwrvG06#39,
RJV7w,5k2/1R6/1p2K3/p3p3/P2b2N1/n4P2/7P/6r1 b - - 3 37,g1f1 g4f6 e5e4 b7f7,2264,79,100,504,endgame mate mateIn2 quietMove short,https://lichess.org/aWcGqNGr/black#74,
Y95de,8/2p5/6p1/1p1kP3/p7/P2P4/1P1K2P1/8 w - - 1 42,d2e3 d5e5 d3d4 e5d5 e3d3 g6g5 g2g3 g5g4,2267,81,100,407,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/3B4Ts4A8#83,
HZb2w,r7/pb3Qpp/1pk5/3pr3/3Pn3/qB6/2P2PPP/1K1R2NR w - - 1 21,d1d3 e4d2 d3d2 e5e1 d2d1 e1d1,2268,78,100,468,clearance long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/x7WfsSRH#41,
lsXU0,8/6p1/5p1p/3k1K1P/4p1P1/4P3/8/8 b - - 4 50,d5c4 f5e4 c4c3 e4f5 c3d3 f5g6,2270,77,100,491,crushing endgame long pawnEndgame,https://lichess.org/NzMrG3AM/black#100,
1umjn,8/8/1p3k1p/3Pp1p1/2P2p2/3Q3P/6PK/4q3 b - - 3 45,e1e3 d3e3 f4e3 h2g1,2272,81,100,645,crushing defensiveMove endgame queenEndgame short,https://lichess.org/TzTU9YwW/black#90,
MrV2x,4r1k1/1R6/p5Np/1b3Pp1/8/1P2BP2/P4K1b/8 w - - 0 31,e3d4 e8e2 f2f1 e2d2 b7b5 a6b5,2273,75,100,417,advantage discoveredAttack endgame long,https://lichess.org/qGpRSgB8#61,
yz99I,r2qr3/5pkP/3b1np1/2pp1QN1/3P4/1P2P3/1P1N1P2/2K3RR b - - 2 26,g6f5 h7h8q e8h8 g5e6,2282,77,100,413,advancedPawn doubleCheck mate mateIn2 middlegame promotion short,https://lichess.org/y4ptyRpM/black#52,
BuEO5,3N1rk1/2Q3pp/p4pq1/8/8/6P1/PP3Pb1/3Rn1K1 b - - 2 30,g2f3 c7c4 g8h8 d8f7 g6f7 c4f7,2283,75,100,541,crushing long middlegame,https://lichess.org/czc87Lck/black#60,
GZIMc,8/8/3k1p2/pppP1p1p/2P2P1P/2K3P1/P7/8 w - - 0 42,a2a3 b5c4 c3c4 a5a4 c4b5 d6d5,2285,75,100,600,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/Qubl8wOJ#83,
QVWFh,8/8/2p5/p1P2k1p/P2p1P1P/1P3K2/8/8 w - - 0 39,f3g3 f5e4 f4f5 e4f5 g3f3 f5e5 b3b4 a5b4,2287,76,100,502,crushing endgame pawnEndgame veryLong,https://lichess.org/j6AbeDYr#77,
F6rU5,8/2k4p/3pp3/1P6/3K1P2/7P/1P6/8 w - - 1 39,f4f5 e6f5 d4e3 d6d5 e3f4 d5d4,2287,76,100,395,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/kvxtPvL6#77,
yA7b3,rn1q3r/1p1bnkp1/p1p1p2p/4b2Q/3P4/2P3P1/PP3PBP/R1B1K2R b KQ - 1 13,e7g6 d4e5 d7e8 g2e4 f7g8 e4g6,2289,78,100,514,advantage long opening,https://lichess.org/DQAu8J8F/black#26,Saragossa_Opening Saragossa_Opening_Other_variations
mVTOi,8/3R2pk/8/3Pp3/4P1p1/P1N1q1Pr/1P4Q1/5RK1 w - - 0 40,g2f2 h3g3 g1h1 e3h6 f2h2 g3h3 f1f2 g4g3 h2h3 h6h3,2294,77,100,399,crushing endgame exposedKing fork pin veryLong,https://lichess.org/pLAPkKja#79,
6vdN1,6rk/1p4rp/1q1p2RQ/p1pPb1N1/2P3P1/7P/PP6/5R1K b - - 2 29,b6b2 h6g7 g8g7 f1f8 g7g8 g6g8,2299,75,100,395,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/9CIlA4NG/black#58,
0yyEO,8/6p1/1p1kp1p1/1pp5/1P1PpP1P/1P1rP3/2K1R1P1/8 w - - 0 44,e2d2 c5c4 b3c4 b5c4,2302,75,100,302,advantage endgame rookEndgame short,https://lichess.org/a9DU1CBh#87,
2qCOb,1k5r/ppp2pp1/3p3r/5R2/1PP3q1/P2QPR2/3P2B1/6K1 w - - 0 28,f3f4 g4g3 f5h5 h6h5,2303,75,100,365,crushing middlegame short,https://lichess.org/DKNKDXGO#55,
bGQLG,r4rk1/p1pnqp1p/1p2p1nQ/7P/8/2pB1P2/P1P2P2/2K3RR b - - 0 17,e7a3 c1d1 a3e7 h5g6 f7g6 d3g6,2305,81,100,309,advantage long middlegame,https://lichess.org/owZoSUCz/black#34,Owen_Defense Owen_Defense_Other_variations
hYg1e,8/1p6/p2p4/P2Nk1p1/1P2P3/3K3P/5b2/8 w - - 3 45,d5b6 f2b6 a5b6 d6d5 e4d5 e5d5 d3c3 d5c6,2307,83,100,601,crushing endgame master veryLong zugzwang,https://lichess.org/uGwanzMh#89,
jPupo,8/8/p7/1k3p2/1P2p2p/1K2P2P/5P2/8 b - - 5 53,b5b6 b3a4 b6b7 a4a5,2307,76,100,429,crushing endgame master pawnEndgame short zugzwang,https://lichess.org/Xe0nisNB/black#106,
FgJzC,8/5pk1/6p1/3K2Pp/4R2P/5P2/8/4r3 b - - 26 60,e1e4 f3e4 f7f6 g5f6 g7f6 d5d6 f6g7 e4e5 g6g5 e5e6 g5g4 e6e7 g7f7 d6d7,2307,83,100,534,advancedPawn crushing defensiveMove endgame quietMove veryLong,https://lichess.org/IPnpQdmc/black#120,
HdfeZ,8/5p2/1p2k2p/3r4/3pKPP1/P2R4/8/8 w - - 0 34,d3d4 d5d4 e4d4 f7f5 g4g5 h6g5,2308,76,100,346,crushing endgame long rookEndgame,https://lichess.org/gIabebl1#67,
mXq6j,r3r3/p4kp1/2p1R3/np1p3p/3PNq2/7P/PP2QPP1/4R1K1 b - - 0 28,e8e6 e4g5 f4g5 e2e6 f7f8 e1e3 g5f6 e3f3,2308,75,100,307,advantage discoveredAttack middlegame pin quietMove veryLong,https://lichess.org/DJIGAMUl/black#56,
nCAJH,8/8/8/p2n4/2k5/P5r1/1PKR4/4N3 w - - 13 48,e1g2 g3g2 b2b3 c4b5 d2g2 d5e3 c2b2 e3g2,2309,85,100,305,crushing endgame fork master pin sacrifice veryLong,https://lichess.org/geFUusex#95,
5qqh3,rb4k1/pQ3pp1/8/2r5/4p1q1/2B1n1N1/PP3P1P/R4KR1 w - - 0 27,f2e3 g4f3 f1e1 b8g3 g1g3 f3h1 e1d2 a8d8,2310,77,100,419,crushing exposedKing middlegame veryLong,https://lichess.org/1KTdRClR#53,
tM9Wy,4r1r1/pp2Q3/2p1b3/1q2k3/2p4P/P3R3/2P2PP1/6K1 b - - 1 31,e5d4 e7d6 e6d5 c2c3,2311,81,100,554,endgame mate mateIn2 short,https://lichess.org/ZQlpbYO9/black#62,
RGhH1,r4rk1/1b4b1/p2Rp2p/1Np4Q/5P2/2P3R1/PP4PK/4q3 b - - 3 27,a6b5 g3g7 g8g7 d6d7 g7f6 h5h6 f6f5 h6g5 f5e4 g5e5,2317,80,100,500,attraction deflection exposedKing fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/3mpDLsnV/black#54,
L8wRd,8/6pk/p3q3/5Q2/6K1/P5P1/8/8 b - - 12 50,e6f5 g4f5 a6a5 a3a4 h7h6 g3g4,2318,75,100,406,crushing defensiveMove endgame long quietMove zugzwang,https://lichess.org/bTtlr56K/black#100,
noRXk,6k1/pR5R/5p2/6p1/5P1K/2r4P/6r1/8 w - - 0 34,f4g5 c3c4 h4h5 g2g5 h5h6 c4h4,2319,77,100,305,endgame long mate mateIn3 rookEndgame,https://lichess.org/BTMtaKNQ#67,
3H3Zw,4r3/8/5p2/8/7P/3k2P1/4pK2/R7 w - - 1 40,a1e1 d3d2 h4h5 e8e5 g3g4 e5e4,2321,79,100,308,crushing endgame long rookEndgame,https://lichess.org/IWUYOjFT#79,
